walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
6,95,2021,4.0,32.0,True,False,False,True,False,45.0
8,135,2020,6.0,18.85,True,True,False,False,False,46.0
9,100,2020,6.0,21.75,True,False,False,False,True,49.0
5,100,2020,8.0,23.2,True,True,False,False,False,57.0
13,70,2021,3.5,14.5,True,True,False,False,False,35.0
9,115,2021,6.0,22.784,True,True,False,False,False,55.0
8,80,2023,6.0,12.1,True,False,False,True,True,45.0
10,90,2021,8.0,17.6,True,False,False,True,False,48.0
6,105,2022,4.5,17.6,True,True,False,False,False,56.0
9,90,2021,8.0,40.8,True,False,False,True,False,42.0
9,90,2021,8.0,44.0,True,False,False,True,False,42.0
24,100,2022,4.5,32.9375,True,True,False,False,False,70.0
21,110,2023,7.0,34.875,True,True,False,False,False,54.0
24,95,2023,6.0,34.13336,True,True,False,True,False,47.0
24,110,2022,4.5,32.48,True,True,True,False,False,48.0
23,110,2022,7.7,48.72,True,True,False,True,False,57.0
23,115,2022,4.5,44.08,True,False,True,False,False,52.0
24,100,2021,8.0,19.95,True,False,True,False,True,45.0
24,130,2023,8.0,18.9,False,False,True,False,False,86.0
24,105,2022,9.0,24.0,True,False,True,False,True,50.0
23,95,2021,4.5,28.57169,True,True,False,False,False,43.0
21,95,2021,4.5,28.57169,True,False,False,False,True,42.0
21,70,2021,4.0,16.65,True,False,False,False,True,36.0
26,100,2021,8.0,27.75,True,False,False,False,True,43.0
23,95,2021,9.0,25.9,True,False,True,False,False,43.0
23,60,2021,8.0,18.5,True,False,True,False,False,32.0
15,125,2023,3.8,27.0,True,False,True,False,True,58.0
15,105,2022,4.8,78.0,True,True,False,True,False,64.0
28,90,2022,16.0,43.60905,True,False,False,True,False,49.0
25,75,2023,4.0,19.2,True,False,False,False,True,37.0
15,95,2023,4.0,60.3333,True,False,False,False,True,48.0
18,105,2022,10.5,63.349965,True,False,False,True,False,60.0
18,55,2023,4.0,30.16665,True,False,True,False,True,28.0
29,85,2023,6.0,48.26664,True,False,False,True,False,53.0
20,90,2023,9.6,36.19998,True,False,False,False,True,49.0
25,95,2023,6.0,31.0,True,True,False,False,False,47.0
26,90,2023,6.0,31.0,True,False,False,True,False,48.0
28,105,2024,11.8,34.875,True,False,False,True,False,58.0
12,105,2023,4.5,29.0625,True,True,False,True,False,62.0
19,100,2022,7.0,23.1,True,False,True,False,False,49.0
21,80,2022,11.0,9.45,True,False,False,False,True,41.0
21,95,2022,7.0,33.6,True,False,False,False,True,54.0
20,90,2022,6.5,22.4,True,False,False,True,False,46.0
26,95,2022,9.0,22.4,True,False,False,False,True,44.0
29,95,2021,7.0,34.694195,True,False,False,False,True,48.0
25,90,2021,4.0,32.65336,True,True,False,False,False,45.0
23,105,2022,7.0,28.57169,True,False,True,False,False,54.0
28,95,2022,16.0,36.73503,True,False,False,True,False,47.0
29,80,2022,7.0,32.65336,True,True,False,False,False,51.0
19,45,2021,4.0,18.5,True,True,False,False,False,25.0
14,115,2021,14.4,46.25,True,False,True,False,False,61.0
26,85,2021,4.5,29.6,True,False,False,False,True,43.0
26,90,2021,7.0,29.6,True,False,True,False,False,42.0
26,85,2021,4.0,29.6,True,False,False,False,True,43.0
15,100,2021,5.0,34.0,True,False,False,False,True,50.0
23,85,2021,7.0,34.0,True,False,False,True,False,45.0
6,90,2020,8.0,73.675,True,False,False,True,False,77.0
10,95,2023,5.0,27.2,True,False,False,False,True,53.0
13,95,2023,8.0,42.23331,True,False,False,True,True,56.0
8,100,2023,5.0,60.3333,True,True,False,False,False,80.0
15,85,2023,4.5,42.23331,True,False,False,False,True,53.0
15,95,2023,4.5,42.23331,True,False,False,True,True,57.0
18,110,2023,6.0,36.8125,True,False,False,True,False,60.0
13,100,2023,6.0,36.8125,True,True,False,False,False,57.0
12,55,2022,4.0,17.4375,True,False,True,False,False,34.0
12,95,2022,16.0,36.266695,True,False,False,True,False,47.0
13,105,2022,8.0,40.533365,True,False,False,True,False,58.0
16,95,2022,8.0,23.1,True,True,True,False,False,53.0
6,90,2022,8.0,29.7,True,False,False,True,True,65.0
14,100,2022,8.2,31.35,True,False,False,True,False,62.0
9,100,2023,11.0,23.1,True,True,True,False,False,61.0
15,90,2022,4.5,39.44,True,False,False,True,True,50.0
6,100,2022,8.0,48.72,True,False,False,True,True,65.0
5,90,2022,8.0,44.08,True,False,False,True,False,65.0
120,90,2022,11.0,16.8,True,False,False,True,False,60.0
16,105,2021,11.0,24.0,True,True,False,True,False,50.0
7,170,2021,6.0,42.857535,True,True,False,False,False,97.0
11,95,2021,8.0,34.694195,True,False,False,False,True,57.0
12,75,2022,4.0,26.530855,True,True,False,True,False,39.0
16,95,2021,4.0,28.9,True,True,True,False,False,42.0
12,80,2021,11.0,27.2,True,False,True,False,True,40.0
16,85,2021,4.5,27.2,True,False,True,False,False,49.0
8,90,2020,8.0,40.5,True,True,True,False,False,51.0
13,115,2021,8.0,40.5,True,True,False,False,False,53.0
16,95,2021,8.0,40.5,True,True,True,False,False,51.0
16,90,2021,4.5,31.5,True,False,False,False,True,49.0
19,100,2021,8.0,31.374975,True,True,True,False,False,47.0
19,105,2021,6.0,39.741635,True,False,True,False,True,44.0
19,115,2023,6.0,48.26664,True,False,False,False,True,59.0
18,95,2023,5.0,29.7,True,False,True,False,False,48.0
18,80,2022,4.0,30.16,True,True,True,False,False,38.0
18,95,2022,10.0,12.6,True,False,False,True,True,45.0
20,85,2022,4.0,18.367515,True,True,False,False,False,43.0
20,90,2021,9.6,25.9,True,True,False,True,False,43.0
16,85,2020,4.5,42.75,True,False,True,False,True,41.0
15,100,2021,4.0,75.15,True,False,False,True,False,61.0
23,60,2023,4.0,19.11,True,True,False,False,False,37.0
23,100,2023,6.3,33.35003,True,True,False,False,False,60.0
25,95,2023,6.3,27.825,True,False,True,False,False,59.0
25,105,2023,4.5,27.825,True,True,False,False,False,55.0
24,85,2023,4.5,31.8,True,False,True,False,False,55.0
21,95,2024,4.0,31.8,True,True,False,False,False,53.0
20,85,2023,4.0,21.8625,True,False,False,False,True,45.0
25,100,2023,4.5,16.5825,True,False,False,True,False,61.0
29,90,2023,4.0,15.477,True,True,False,False,False,45.0
23,105,2022,4.0,29.71875,True,False,False,True,False,40.0
23,60,2022,4.0,27.7375,True,True,False,False,False,33.0
26,100,2023,4.5,27.7375,True,False,False,False,True,58.0
29,115,2022,10.9,16.94,True,False,False,True,False,47.0
25,55,2021,4.0,10.464,True,False,False,False,True,25.0
26,60,2021,4.0,14.388,True,True,False,False,False,31.0
8,65,2023,4.0,39.0,True,False,False,True,True,44.0
16,105,2023,8.0,85.8,True,True,False,False,False,90.0
9,110,2023,8.0,45.05,True,True,True,False,False,78.0
13,105,2023,8.0,38.95,True,True,False,False,False,83.0
9,110,2022,6.0,38.5875,True,True,True,False,False,78.0
7,75,2022,6.0,38.5875,True,False,True,False,True,61.0
14,75,2022,6.0,17.2,True,False,False,False,True,42.0
15,100,2022,6.0,38.7,True,True,False,False,False,64.0
11,90,2020,4.0,30.1,True,False,False,False,True,46.0
14,100,2021,6.0,55.0,True,False,False,False,True,64.0
13,70,2021,1.8,24.48,True,True,False,False,False,48.0
11,105,2021,9.6,28.56,True,True,False,False,False,61.0
11,105,2021,10.0,28.56,True,True,False,False,False,63.0
16,105,2021,6.2,36.72,True,False,False,False,True,58.0
18,80,2023,4.0,43.2,True,False,True,False,False,56.0
16,65,2023,4.0,36.0,True,False,True,False,False,46.0
16,95,2022,12.0,24.266645,True,True,False,False,False,64.0
15,95,2023,6.0,32.9375,True,True,False,False,False,50.0
19,90,2023,6.0,19.375,True,True,True,False,False,48.0
15,95,2022,11.6,29.86669,True,False,False,True,True,49.0
21,100,2022,6.0,46.4,True,False,False,True,False,43.0
21,100,2022,6.0,48.72,True,False,False,True,False,55.0
16,110,2022,6.0,34.8,True,False,False,False,True,49.0
23,85,2021,12.0,37.0,True,False,True,False,False,38.0
21,100,2021,6.0,38.25,True,False,True,False,False,40.0
20,95,2021,6.0,36.0,True,False,False,True,True,40.0
19,95,2021,6.0,33.46664,True,False,True,False,False,37.0
25,100,2023,6.5,32.0,True,False,False,False,True,59.0
19,85,2023,4.0,24.1875,True,False,True,False,False,43.0
19,90,2022,6.5,27.442845,True,True,False,True,False,69.0
21,110,2022,9.9,25.82856,True,False,False,True,False,53.0
20,90,2022,6.5,27.659,True,False,False,False,True,60.0
20,95,2022,6.4,24.975,True,False,True,False,False,64.0
19,90,2022,7.5,22.2,True,False,True,False,True,50.0
19,80,2022,6.0,24.975,True,False,False,True,True,44.0
19,90,2022,7.5,22.2,True,False,True,False,True,47.0
15,100,2022,4.5,33.925,True,True,True,False,False,75.0
14,100,2022,4.5,32.45,True,True,False,True,False,75.0
19,85,2022,6.0,26.55,True,False,False,True,True,44.0
13,95,2021,5.0,30.8,True,False,False,True,True,44.0
20,70,2021,3.0,16.575,True,True,True,False,False,35.0
11,100,2024,4.0,54.0,True,False,False,True,False,63.0
9,75,2023,4.0,24.266645,True,False,False,True,False,66.0
5,90,2022,4.0,42.0,True,False,True,False,False,66.0
11,75,2022,18.0,23.421,True,True,True,False,False,61.0
8,70,2021,4.0,20.596015,True,False,False,False,True,41.0
9,100,2020,15.8,37.45225,True,False,True,False,False,58.0
4,100,2022,6.0,22.183315,True,False,False,False,True,60.0
10,95,2023,6.6,23.86664,True,False,False,True,False,60.0
8,120,2023,4.0,23.86664,True,True,False,True,False,68.0
9,105,2023,4.0,26.8,True,False,False,True,True,56.0
5,75,2022,4.0,31.5,True,False,False,True,True,84.0
8,110,2022,4.0,43.60905,True,False,True,False,False,63.0
9,100,2022,4.0,31.328,True,False,False,False,True,63.0
11,80,2022,4.4,17.088,True,True,False,False,False,53.0
9,105,2022,4.0,34.13079,True,True,False,False,False,59.0
10,95,2021,3.4,28.05958,True,True,False,False,False,51.0
29,90,2021,4.0,27.83,True,False,False,False,True,45.0
21,120,2022,4.5,27.624975,True,False,True,False,True,55.0
20,100,2021,4.0,23.46664,True,False,False,True,True,43.0
16,50,2023,4.0,19.2,True,False,True,False,False,31.0
16,70,2022,2.9,27.2,True,True,True,False,False,43.0
13,85,2021,3.6,36.73503,True,True,True,False,False,46.0
10,110,2023,3.7,32.0,True,True,True,False,False,63.0
7,85,2023,4.4,25.8,True,False,True,False,True,56.0
13,80,2023,4.0,29.05713,True,True,False,False,False,53.0
14,80,2022,4.0,19.175,True,False,False,True,False,49.0
11,90,2021,14.0,20.4,True,True,False,True,False,43.0
10,85,2021,11.0,21.675,True,True,True,False,False,48.0
7,105,2021,3.4,34.425,True,True,False,True,False,64.0
9,105,2022,16.0,23.8,True,False,False,True,True,58.0
10,85,2021,3.9,12.025,True,True,False,False,False,45.0
19,100,2021,4.0,44.1,True,True,False,False,False,52.0
15,105,2022,4.5,30.975,True,False,False,True,False,61.0
12,55,2020,4.0,11.16665,True,False,True,False,False,27.0
15,135,2022,4.5,25.683295,True,False,True,False,False,75.0
14,70,2021,4.0,15.3,True,False,True,False,False,34.0
9,85,2021,8.0,19.125,True,True,False,True,False,50.0
14,60,2022,4.0,18.41665,True,False,True,False,False,33.0
15,105,2022,4.5,34.1667,True,False,False,True,False,60.0
19,95,2023,6.0,38.85,True,False,False,True,False,48.0
15,110,2022,3.9,55.46671,True,False,True,False,False,64.0
14,50,2022,4.0,27.733355,True,False,True,False,False,30.0
12,135,2022,6.0,22.4,True,False,False,True,False,64.0
18,90,2021,4.5,16.65,True,False,True,False,False,50.0
19,90,2021,5.0,16.65,True,True,False,False,False,53.0
18,90,2021,5.0,16.65,True,True,True,False,False,50.0
14,50,2021,4.0,28.166645,True,False,False,True,False,33.0
19,90,2021,4.5,38.99997,True,True,True,False,False,48.0
15,55,2021,5.4,32.499975,True,False,False,False,True,38.0
18,90,2021,4.5,38.99997,True,True,False,False,False,48.0
18,90,2021,5.0,24.5,True,False,False,True,True,44.0
11,65,2021,4.0,20.91665,True,False,True,False,False,32.0
12,100,2024,7.0,49.99375,True,False,True,False,False,69.0
9,95,2023,7.8,37.575,True,False,True,False,False,90.0
19,110,2024,8.0,45.925,True,False,True,False,False,82.0
14,90,2023,9.0,37.1,True,False,True,False,False,62.0
14,85,2023,3.6,34.85,True,False,False,True,False,58.0
15,70,2022,4.0,33.075,True,False,False,True,False,47.0
11,110,2022,6.0,38.475,True,False,False,False,True,76.0
8,80,2021,4.0,24.3,True,False,False,True,False,50.0
21,105,2022,7.2,60.75,True,False,False,True,False,66.0
14,60,2022,4.0,21.175,True,False,False,True,False,35.0
18,105,2022,6.0,30.1,True,False,True,False,False,62.0
19,80,2022,6.0,41.483365,True,False,True,False,False,53.0
10,105,2021,24.0,66.0,True,True,False,True,False,60.0
12,85,2021,4.5,55.0,True,True,False,False,False,50.0
18,70,2022,4.0,33.0,True,False,False,True,False,45.0
19,100,2021,9.0,26.04,True,True,False,False,False,60.0
20,130,2020,7.0,46.5,True,True,True,False,False,61.0
19,105,2020,7.0,42.78,True,False,True,False,False,54.0
20,105,2020,5.4,48.96,True,True,True,False,False,45.0
14,100,2021,1.8,34.68,True,False,True,False,False,46.0
10,85,2023,6.2,8.0,True,False,False,False,True,56.0
10,95,2023,5.5,43.649955,True,False,True,False,True,67.0
12,105,2023,6.0,37.183295,True,True,False,False,False,64.0
9,90,2022,4.0,66.7,True,False,False,True,False,44.0
11,115,2021,7.9,37.8,True,False,True,False,False,56.0
24,55,2024,8.0,4.9,True,False,False,True,False,30.0
20,95,2023,5.4,40.274955,True,True,False,False,False,64.0
12,85,2023,5.4,64.96,True,False,True,False,True,65.0
16,90,2024,6.3,34.8,True,False,False,True,False,51.0
14,85,2023,6.0,41.299965,True,True,False,False,False,57.0
14,100,2023,5.5,39.3333,True,False,True,False,True,69.0
9,100,2022,2.0,31.0,True,True,False,False,False,59.0
21,85,2022,4.5,26.35,True,False,False,True,False,46.0
14,105,2023,7.2,21.7,True,False,False,True,False,62.0
15,75,2024,5.4,21.7,True,False,False,False,True,48.0
23,85,2022,4.5,28.475,True,False,True,False,True,48.0
19,90,2022,5.0,33.5,True,False,True,False,False,56.0
6,90,2022,6.7,43.60905,True,False,False,True,False,59.0
21,95,2022,4.5,46.031775,True,True,False,False,False,60.0
25,100,2022,4.8,36.340875,True,True,False,False,False,43.0
13,85,2021,5.4,14.24,True,False,True,False,True,46.0
11,100,2021,3.6,22.784,False,False,False,True,False,62.0
12,100,2021,6.2,32.234635,True,False,False,True,False,58.0
16,95,2021,4.0,28.442325,True,False,False,True,False,42.0
18,110,2021,5.4,36.026945,True,False,True,False,False,57.0
15,100,2022,5.0,26.54617,True,True,False,False,False,49.0
11,105,2021,4.0,27.516,True,False,True,False,False,55.0
19,105,2021,5.5,19.2612,True,False,True,False,False,51.0
12,115,2021,8.3,35.12728,True,False,True,False,False,57.0
24,75,2021,4.0,30.73637,True,False,False,True,True,43.0
24,85,2021,9.0,32.931825,True,False,False,False,True,45.0
24,105,2022,4.5,32.931825,True,True,False,False,False,52.0
18,95,2021,7.7,25.10594,True,False,False,True,False,40.0
18,105,2021,7.6,22.1523,True,False,False,True,False,46.0
23,105,2021,8.0,22.1523,True,False,False,True,True,49.0
11,120,2021,4.0,25.10594,True,True,False,True,False,49.0
26,90,2023,6.7,48.03337,True,False,False,False,True,45.0
23,50,2023,4.0,16.53332,True,False,False,False,True,33.0
16,90,2023,4.0,28.93331,True,True,False,True,False,53.0
14,95,2022,6.3,28.93331,True,False,True,False,False,51.0
13,70,2023,6.5,18.599985,True,False,False,True,True,51.0
18,95,2022,4.0,30.69375,True,False,False,True,False,50.0
16,95,2022,4.0,28.6475,True,True,False,False,False,56.0
11,100,2022,4.0,29.46664,True,True,False,True,False,61.0
26,95,2021,4.0,29.46664,True,False,False,True,False,48.0
19,95,2021,4.0,29.041695,True,True,False,False,False,52.0
13,100,2021,3.3,28.134375,True,True,True,False,False,50.0
16,55,2021,5.5,13.129375,True,False,True,False,False,29.0
19,85,2021,5.8,35.25,True,False,False,False,True,45.0
11,65,2021,6.1,14.1,True,False,False,True,True,33.0
21,110,2021,3.8,32.26663,True,False,False,False,True,53.0
21,100,2021,4.0,29.3333,True,False,False,True,False,43.0
23,90,2023,7.0,46.4,True,True,False,False,False,46.0
21,75,2022,4.0,18.9,True,False,False,False,True,38.0
28,100,2022,5.5,24.650015,True,True,False,True,False,48.0
23,75,2022,7.0,20.857705,True,False,False,True,False,44.0
25,140,2022,6.2,27.516,True,False,False,True,False,62.0
23,65,2021,7.0,19.759095,True,False,False,True,False,35.0
10,100,2022,4.0,36.96,True,True,True,False,False,53.0
10,95,2023,4.0,24.675,True,True,True,False,False,53.0
13,100,2021,3.6,45.499965,True,False,False,True,True,58.0
8,95,2023,4.0,44.73125,True,False,True,False,False,63.0
10,100,2023,3.2,47.3625,True,True,False,True,False,70.0
15,100,2023,4.6,32.41288,True,True,False,False,False,55.0
13,105,2023,3.7,34.438685,True,True,False,False,False,59.0
12,75,2024,2.7,26.335465,True,True,False,True,False,54.0
9,55,2023,4.9,17.7625,True,False,True,False,True,38.0
9,65,2023,4.0,17.7625,True,False,True,False,True,36.0
6,95,2023,4.0,38.0625,True,False,True,False,True,57.0
6,105,2023,3.7,21.0,True,True,False,False,False,74.0
6,85,2023,4.0,21.0,True,True,True,False,False,68.0
13,100,2023,4.2,53.3333,True,False,False,True,True,77.0
14,95,2023,4.2,31.99998,True,False,False,True,False,50.0
9,80,2022,12.7,26.65,True,True,False,True,False,58.0
11,100,2023,5.4,41.0,True,True,False,True,False,79.0
11,75,2022,4.0,17.56002,True,False,False,True,True,28.0
5,85,2022,4.2,16.096685,True,True,False,False,False,47.0
13,85,2022,4.0,24.876695,True,True,False,False,False,53.0
6,60,2021,6.4,17.55,True,True,False,True,False,38.0
6,75,2022,4.0,17.55,True,True,False,False,False,44.0
8,95,2022,4.0,31.2,True,False,False,True,True,52.0
6,95,2022,4.0,28.1125,True,True,False,True,False,56.0
12,80,2020,4.0,44.25,True,True,True,False,False,51.0
15,105,2021,4.0,47.2,True,False,False,False,True,51.0
7,100,2021,6.3,41.3,True,False,False,True,False,61.0
7,95,2021,7.2,32.45,True,True,True,False,False,57.0
3,85,2021,4.0,38.35,True,True,False,True,False,64.0
9,120,2021,8.2,23.14,True,False,False,True,True,58.0
11,95,2020,3.0,30.26,True,True,True,False,False,55.0
14,95,2020,4.4,28.48,True,False,False,True,True,48.0
9,55,2021,4.0,24.92,True,True,False,False,False,42.0
12,110,2023,6.0,98.0,True,True,True,False,False,72.0
15,90,2023,4.0,46.0,True,True,False,True,False,60.0
12,105,2022,6.3,25.78331,True,True,False,True,False,71.0
9,60,2022,4.0,17.375,True,True,False,True,False,39.0
10,90,2022,16.0,38.225,True,True,False,False,False,69.0
6,110,2022,6.3,26.25875,True,True,False,True,False,68.0
14,105,2021,14.0,37.6,True,False,False,True,True,57.0
11,90,2021,4.0,47.0,True,True,False,True,False,52.0
13,85,2020,4.5,23.46664,True,True,True,False,False,50.0
14,105,2021,6.3,20.53331,True,False,True,False,True,65.0
12,95,2021,5.6,19.066645,True,True,False,True,False,54.0
14,95,2020,6.4,20.53331,True,False,True,False,True,57.0
14,90,2021,6.3,21.999975,True,False,True,False,True,50.0
14,105,2023,6.4,38.11432,True,True,False,False,False,69.0
19,85,2023,4.0,21.8625,True,False,False,False,True,45.0
19,105,2023,8.2,39.75,True,False,True,False,True,50.0
18,105,2022,6.0,47.55,True,False,False,False,True,67.0
16,80,2021,4.0,21.45,True,True,False,False,False,41.0
16,95,2022,8.0,24.44139,True,False,False,False,True,51.0
18,85,2022,8.0,28.514955,True,False,True,False,True,47.0
15,100,2021,11.8,19.36,True,False,True,False,False,54.0
20,90,2021,8.0,26.16,True,False,True,False,False,51.0
10,105,2023,4.5,28.125,True,False,True,False,False,65.0
13,80,2022,4.0,16.14285,True,False,True,False,False,45.0
15,80,2022,4.0,19.524,True,False,False,False,True,48.0
13,110,2022,10.9,33.3,True,True,False,True,False,63.0
19,95,2022,4.5,23.6,True,False,True,False,True,53.0
11,120,2022,4.0,30.975,True,True,True,False,False,60.0
45,115,2023,4.0,16.5825,True,True,False,False,False,64.0
28,100,2023,5.4,30.56669,True,True,False,False,False,58.0
28,110,2023,6.3,32.750025,True,False,False,True,False,57.0
