url	bukken_title	madori	construction_area	land_area	price	construction_year	construction_month	features	todofukenNm	shikugunNm	tohoJikan1
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74603162/	74603162_6号棟	4LDK	93.56	108.87	64800000	2024	11	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|２沿線以上利用可|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|平坦地|開発分譲地内|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74603162/	74603162_7号棟	3LDK+S	90.26	100.6	62800000	2024	11	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|２沿線以上利用可|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|平坦地|開発分譲地内|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74603162/	74603162_8号棟	3LDK	90.26	100.6	66800000	2024	11	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|２沿線以上利用可|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|平坦地|開発分譲地内|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74603162/	74603162_9号棟	3LDK	91.9	104.48	64800000	2024	11	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|２沿線以上利用可|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|平坦地|開発分譲地内|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_72911807/	72911807	4LDK	93.36	111.19	77900000	2023	10	低炭素住宅|BELS/省エネ基準適合認定書あり|フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|太陽光発電システム|地盤調査済|２沿線以上利用可|ＬＤＫ１８畳以上|年度内引渡可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|庭|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|EV車充電設備|ワイドバルコニー|３面採光|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|南庭|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|前面棟無|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|全室２面採光|高台に立地|ルーフバルコニー|平坦地|屋根裏収納|床暖房|開発分譲地内|テラス|納戸|食器洗乾燥機|浄水器	東京都	練馬区	14
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_74295031/	74295031_STAGE8	4LDK	100.19	110.03	83980000	2024	05	設計住宅性能評価書|建設住宅性能評価書（新築時）|低炭素住宅|フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|太陽光発電システム|地盤調査済|年内引渡可|２沿線以上利用可|ＬＤＫ２０畳以上|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|庭|家庭菜園|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|EV車充電設備|ワイドバルコニー|３面採光|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|東南向き|南面バルコニー|複層ガラス|全室南向き|温水洗浄便座|南庭|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|アイランドキッチン|南西向き|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|小学校 徒歩10分以内|平坦地|床暖房|開発分譲地内|テラス|納戸|食器洗乾燥機|周辺交通量少なめ|隣家との間隔が大きい|浄水器|スマートキー|高機能トイレ	東京都	練馬区	10
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_74295031/	74295031_STAGE12	4LDK	104.54	105.01	98980000	2024	05	設計住宅性能評価書|建設住宅性能評価書（新築時）|低炭素住宅|フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|太陽光発電システム|地盤調査済|年内引渡可|２沿線以上利用可|ＬＤＫ２０畳以上|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|庭|家庭菜園|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|EV車充電設備|ワイドバルコニー|３面採光|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|東南向き|南面バルコニー|複層ガラス|全室南向き|温水洗浄便座|南庭|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|アイランドキッチン|南西向き|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|小学校 徒歩10分以内|平坦地|床暖房|開発分譲地内|テラス|納戸|食器洗乾燥機|周辺交通量少なめ|隣家との間隔が大きい|浄水器|スマートキー|高機能トイレ	東京都	練馬区	10
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_75145436/	75145436_3	4LDK	99.36	113.92	99800000	2024	09	設計住宅性能評価書|建設住宅性能評価書（新築時）|BELS/省エネ基準適合認定書あり|フラット３５Sに対応|年内引渡可|ＬＤＫ２０畳以上|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|ワイドバルコニー|トイレ２ヶ所|２階建|南面バルコニー|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|都市ガス|小学校 徒歩10分以内|平坦地|屋根裏収納|床暖房|食器洗乾燥機|浄水器	東京都	世田谷区	13
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_75145436/	75145436_2	4LDK	90.46	114.8	98500000	2024	09	設計住宅性能評価書|建設住宅性能評価書（新築時）|BELS/省エネ基準適合認定書あり|フラット３５Sに対応|年内引渡可|ＬＤＫ２０畳以上|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|ワイドバルコニー|トイレ２ヶ所|２階建|南面バルコニー|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|都市ガス|小学校 徒歩10分以内|平坦地|屋根裏収納|床暖房|食器洗乾燥機|浄水器	東京都	世田谷区	13
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_75145436/	75145436_1	3LDK	83.22	104.23	89800000	2024	09	設計住宅性能評価書|建設住宅性能評価書（新築時）|BELS/省エネ基準適合認定書あり|フラット３５Sに対応|年内引渡可|ＬＤＫ２０畳以上|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|ワイドバルコニー|トイレ２ヶ所|２階建|南面バルコニー|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|都市ガス|小学校 徒歩10分以内|平坦地|屋根裏収納|床暖房|食器洗乾燥機|浄水器	東京都	世田谷区	13
https://suumo.jp/ikkodate/tokyo/sc_suginami/nc_74040180/	74040180_No.1	4LDK	94.96	95	91900000	2024	04	低炭素住宅|BELS/省エネ基準適合認定書あり|フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|太陽光発電システム|高気密高断熱住宅|地盤調査済|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|年度内引渡可|省エネ給湯器|テニスコートが近い|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|前道６ｍ以上|角地|整形地|庭|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|EV車充電設備|ワイドバルコニー|３面採光|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|東南向き|南面バルコニー|複層ガラス|全室南向き|オートバス|高速ネット対応|温水洗浄便座|ロフト|南庭|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|全室２面採光|BS・CS・CATV|小学校 徒歩10分以内|ルーフバルコニー|平坦地|屋根裏収納|床暖房|テラス|納戸|食器洗乾燥機|整備された歩道|浄水器	東京都	杉並区	4
https://suumo.jp/ikkodate/tokyo/sc_suginami/nc_74040180/	74040180_No.2	4LDK	94.96	95	91900000	2024	04	低炭素住宅|BELS/省エネ基準適合認定書あり|フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|太陽光発電システム|高気密高断熱住宅|地盤調査済|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|年度内引渡可|省エネ給湯器|テニスコートが近い|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|前道６ｍ以上|角地|整形地|庭|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|EV車充電設備|ワイドバルコニー|３面採光|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|東南向き|南面バルコニー|複層ガラス|全室南向き|オートバス|高速ネット対応|温水洗浄便座|ロフト|南庭|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|全室２面採光|BS・CS・CATV|小学校 徒歩10分以内|ルーフバルコニー|平坦地|屋根裏収納|床暖房|テラス|納戸|食器洗乾燥機|整備された歩道|浄水器	東京都	杉並区	4
